"Mathieu, Pierre"
"Letellier, Louis"
"Morris, Edward"
"Page, Ruth"
"Leslie, Caird"
"Bolm, Adolph"
"Hansotte, Marcel"
"Leeraas, Margit"
"Oumansky, Alexander"
"Parker, Frank"
"Adolph Bolm Ballet Intime"
"Roshanara"
"Watters, Isabelle"
"Ann, Martha"
"Diaz, Rafael"
"Borodkin, Sam"
"Alwyne, Horace"
"Jupp, Edith"
"Hall, Frances"
"Vosari, Adeline"
"Bruzovna, Halina"
"Guidi, Scipione"
"Duke, John"
"Yates, Harold"
"Tuckerman, Earle"
"Pascova, Carmen"
"Patterson, Idelle"
"Beale, Kitty"
"Locus, Matilda"
"Bailly, Louis"
"Woodford, Eleanor"
"Sullivan, J. Graham"
"Ballon, Ellen"
"Eymael (Eymaël), Christaine"
"Karekjarto (Kerekjártó), Duci de"
"Meader, George"
"Kindler, Hans"
"Peege (Peegé), Charlotte"
"Boshko, Victoria"
"Schumann, Meta"
"Kanders, Helen"
"Manen, Joan"
"Yon, Pietro"
"Schmuller, Alexander"
"Lawler, Kathleen"
"Schmitz, E. Robert"
"Friedman, Ignaz"
"Pattison, Lee"
"Kugel, Bernard"
"University Glee Club of Brooklyn"
"Prina, May Reddick"
"Conrad, Henrietta"
"Dobkin, Dmitry"
"Clug, Ruth"
"Engell, Birgit"
"Land, John Hilton"
"Quait, Robert"
"Yeates, Harold"
"Kochanski, Paul"
"Tas, Helen Teschner"
"Laros, Earle D."
"Tyrone, Ada"
"Van Vliet, Cornelius"
"Mirovitsch, Alfred"
"Bak, Adolph"
"Schwarz, Joseph"
"Roberts, George"
"Wahl, George C."
"Parsons, Chauncey R."
"Mendelssohn Choir"
"Frease-Green, Rachel"
"Glass, Julia"
"Piastro, Mishel"
"Mormon Tabernacle Choir, The"
"McClellan, J. J."
"Wurzburger, Alexander"
"Thrane, Robert"
"Quick, Georgia Hall"
"Brainard, Gladys Yves"
"De Lamarter, Eric"
"Wagner, Grace"
"Huberman, Bronislaw"
"Barclay, John"
"Ney, Elly"
"Dux, Claire"
"La Prade, Ernest M."
"Patton, Fred"
"Parkhurst, Adele"
"Klink, Frieda"
"Davis, Ernest"
"Corigliano, John, Sr."
"LaForge Quartet"
"Ryan, Charlotte"
"Child, Sheffield"
"Jago, Anne"
"Carver, Charles"
"LaForge, Frank"
"Denton, Oliver"
"Morini, Erica"
"Du Carp, Magdeleine"
"Wiederhold, Albert"
"Rubinstein, Erna"
"Murphy, Nicholas Sebastian"
"Finn, William"
"Moyle, Overton"
"Huber, Jack"
"Slattery, Edward"
"Guilfoyle, Eugene"
"Mengelberg, Willem"
"Humiston, William H."
"Finn's Paulist Choristers"
"D'Alvarez, Marguerite"
"Stralia, Elsa"
"Hess, Myra"
"Gustafson, Lillian"
"De Luca, Giuseppe"
"Prevos, E."
"Goudoever, H.D. van"
"Toronto Mendelssohn Choir"
"Lenox String Quartet (1922), The"
"Harmati, Sandor"
"Wolfinsohn, Wolfe"
"Moldavan, Nicholas"
"Stoeber, Emmeran"
"Koshetz, Nina"
"Heim, Gustav F."
"Kaufman, Harry"
"Polah, Andre"
"House, Judson"
"Byrd, Winifred"
"Jeffrey, Helen"
"Korb, May"
"Sheridan, Frank"
"Keener, Suzanne"
"Marsh, Helen"
"Jaenicke, Bruno"
"Mannes, Leopold Damrosch"
"Crooks, Richard"
"Salmond, Felix"
"Paone"
"Strano, Peter"
"Schlossberg, Max"
"Grupp, Jacob"
"Robert, Louis"
"Rodgers, Ruth"
"Schindler, Kurt"
"Marshall (Simon), Madeleine"
"Mosher, Juliet Griffith"
"Munz, Mieczyslaw"
"Ivogun, Maria"
"Bellenoit, Alveric J."
"Lamond, Frederic"
"Casella, Alfredo"
"Mauret, Virginie"
"Ensemble Choreographique"
"Wilde, Renee"
"Vinci, Laura"
"Belreva, Beatrice"
"New York Trio, The"
"Onegin, Sigrid"
"Schnabel, Artur"
"Kemp, Barbara"
"Mischakoff, Mischa"
"Loblov, Bela"
"Herschman, Mordechai"
"Bonner, Elizabeth"
"Santagana, Elizabeth"
"Marsh, Albert"
"Roche, Fernand"
"Nikisch, Mitja"
"Rethberg, Elisabeth"
"Vreeland, Jeannette"
"Price, James"
"Landowska, Wanda"
"Bellison, Simeon"
"Kohon, Benjamin"
"Hansen, Cecilia"
"Kirsch, Lucien"
"Tertis, Lionel"
"Leonardi, Leonidas"
"Squires, Marjorie"
"Duques, Augustin"
"Yegudin, Arkady"
"Hoogstoel, Paul"
"Dushkin, Samuel"
"Giannini, Dusolina"
"Ritch, Mabel"
"Eaton, Roa"
"Buldrini, Umberto"
"Baer, Frederic"
"Enesco, Georges"
"Amans, John"
"Wagner, Ernest F."
"Kurthy, Zoltan"
"Bauer, Terry"
"Du Lac, Marcelle"
"Gordon, Anita"
"Cella, Theodore"
"Glantz, Harry"
"Falcone, Mario"
"Haines, LeRoy (Roy)"
"Lilleback, Walter D."
"Geib, Fred"
"Grandjany, Marcel"
"Reisenberg, Nadia"
"Mathieu, Andre"
"Friese, Alfred"
"Schmehl, August"
"Risch, Albert"
"Katz, Ruben"
"Gange, Fraser"
"Stratton, Charles"
"Rea, Virginia"
"Poliakin, Miron"
"Johnson, Frank"
"Paperte, Frances"
"Hilsberg, Ignace"
"Dale, Esther"
"Robinson, Carol"
"Lange, Hans"
"Chemet, Renée"
"Drucker, Vladimir"
"Choral Ensemble from Temple Emanu-El Choir"
"Medtner, Nicholas"
"Verne, Adela"
"Kibalchich Russian Symphonic Choir"
"Fedorova"
"Ivanova, Zina"
"Creona"
"Shwetz"
"Breton, Ruth"
"Dal Monte, Toti"
"Boulanger, Nadia"
"Morena, Berta"
"Mazzucchi, Oswaldo"
"Fortier, Anselme"
"Torpadie, Greta"
"Stravinsky, Igor"
"O'More, Colin"
"Frank, Raymond C."
"Linscott, Hubert"
"Gehrhardt, J."
"Roelofsma, Edmond"
"Class of the Justine Ward Method"
"Modess, Oskar"
"Zathurezky, Eduard"
"Marmein, Miriam"
"Marmein, Irene"
"Marmein, Phyllis"
"Perfetto, J."
"Hekking, Gerard"
"Lucas, George"
"Brailowsky, Alexander"
"Hayes, Roland"
"Tailleferre, Germaine"
"Tibbett, Lawrence"
"Faas, Mildred"
"Beddoe, Mabel"
"Denys, Thomas"
"Douglas, Ann"
"Graham, Jeordie"
"Day, Ernestine"
"Sherman, Jane"
"James, Edith"
"Martin, Ara"
"Wheeler, Pearl"
"Borroughs, Grace"
"Howry, Mary"
"Weidman, Charles"
"Humphrey, Doris"
"Steares, George"
"Denishawn Dancers"
"St. Denis, Ruth"
"Shawn, Ted"
"Wilder, Irene"
"Traubel, Helen"
"Evans, Amy"
"James, Lewis"
"Le Vene, Dorys"
"Ocko, Bernard"
"Anderson, Marian"
"King, William"
"Dormont, Maria"
"Damrosch, Leopoldine"
"Denijs, Thomas"
"Bacon, Katherine"
"Henkelman, Peter"
"Williams, Alexander"
"Archibald, Phyllis"
"Baker, Della"
"Halstead, Gladys"
"Gaubis, Helen"
"Hitch"
"Carrick, Herbert"
"Offers, Martha"
"Gershwin, George"
"Michaud, Arthur"
"String Orchestra (unspecified)"
"Ashman, Gregory"
"Brooklyn Morning Choral Club"
"Brooklyn Apollo Club"
"Meisle, Kathryn"
"Ivantzoff, Ivan"
"Vasilieff, Nicholas"
"Hager, Mina"
"Boxill, Carlton"
"Negri, Flora"
"Wolfe, James"
"White, Helen"
"Prahl, Victor"
"Hennessey, F. S."
"Respighi, Ottorino"
"Gieseking, Walter"
"Shumsky, Oscar"
"Lawrence, William"
"Matinee Musical Club Chorus of Philadelphia"
"Glee Club of the University of Pennsylvania"
"Klemperer, Otto"
"Scharrer, Irene"
"Szigeti, Joseph"
"P.S. No. 60 Children's Choir"
"Blair, Joan"
"Ruhrseltz, Kurt"
"Doe, Doris"
"Godillot, Alice"
"Ros, Enrique"
"Martino-Rossi, Giuseppe"
"Freiheit Gesangs Farein of New York"
"Hoffman, Mitchel"
"Siebel, Frances"
"Cantor, Harry"
"Telva, Marion"
"Bender, Paul"
"Society of the Friends of Music (Chorus)"
"Cherkassky, Shura"
"Gradova, Gitta"
"Barzin, Leon"
"Hamilton, Margaret"
"Alsen, Elsa"
"Laubenthal, Rudolf"
"Richards, Lewis"
"Knitzer, Joseph"
"Melchior, Lauritz"
"Milhaud, Darius"
"Copland, Aaron"
"Orloff, Nicolai"
"Madrigal Choir of the Institute of Musical Art"
"Kreutzer, Leonid"
"Heinrich, Carl"
"Anding, Albin"
"Cassell, Marion"
"Schoettle, Elmer"
"Morgan, Eric"
"Pazmor, Radiana"
"Parish, John"
"Jackson, Irving"
"Marwick, Dudley"
"Berv, Isadore"
"Lichstein, Arthur"
"Thomas, John Charles"
"Choral Symphony Society of New York, The"
"Austral, Florence"
"Baer [Bär], Olaf"
"Erstinn, Gitla"
"Silva, Viola"
"Banks, Claribel"
"Lerch, Louise"
"Goldsand, Robert"
"Davies, Tudor"
"Silver"
"Stevens, Horace"
"Willson, Meredith"
"Nazzi, Michel"
"Porter, Hugh"
"Kovar, Simon"
"United Singers of New York, The"
"Nash, Marjorie"
"Lennox, Elizabeth"
"Hassett"
"Bowman, Patricia"
"Scott, Jack"
"Lellan"
"Darks"
"Wyne"
"Wolodin"
"Kaminsky"
"Eisner, Betty"
"Koshkina"
"Jankelevitch"
"Volkenau"
"Winter, Lois"
"Braverman"
"Denizan"
"May"
"Jensen"
"Rosenbaum"
"Taranda"
"Fokine, Michel"
"Waxgiser"
"Dee Remer"
"Natalia"
"Feveiskaya"
"Motovsky"
"Fokine, Vera"
"Landstret, Mary"
"Dorsha"
"Nadia"
"Naila"
"Rechetnikoff"
"Wilga"
"Anfimoff"
"Bolchakoff"
"Antonoff"
"Rasely, George"
"Pirnie, Donald"
"Montana, Marie"
"Rabinof, Benno"
"Rich, Berthe"
"Menuhin, Yehudi"
"Schlusnus, Heinrich"
"Samuel, Harold"
"Lutheran Oratorio Society"
"Elwyn, Robert"
"Bannerman, Joyce"
"Emden, Harriet Van"
"Bartok, Bela"
"Jewish National Workers' Alliance Chorus"
"Minnenberg, Rhea"
"Bowman, Henry"
"Yaroslavsky, David"
"Yasser, Joseph"
"Wade-Smith, Catherine"
"Women's University Glee Club of New York"
"Horowitz, Vladimir"
"Morton, Rachel"
"Monnier, Madeleine"
"Polak, Emil J."
"Kedroff Quartet"
"Denisoff, I. K."
"Kasakoff, T. F."
"Kedroff, N. N."
"Kedroff, C. N."
"Tedesco, Alfredo"
"Morgana, Nina"
"Pinza, Ezio"
"Reed, Mildred"
"Heath, Rhea"
"Jung, Dorothy"
"Rashkis, Theresa"
"Burke, Mildred"
"Adair, Alan"
"Asker, Emil"
"Fargason, William"
"Jones, Marlowe"
"Hesse, Henry"
"Kisselburgh, Alexander"
"Houston, George Fleming"
"Hall, Natalie"
"Harold, Hanson"
"Oelheim, Helen"
"Clarke, William"
"Duncan, Anna"
"Goodman, Ethel"
"Rubin, Selma"
"Levine, Julia"
"Goodstein, Abigail"
"Lubin, Ester"
"Criss, Anna"
"Dennis, Estelle"
"Braggiotti, Francesca"
"Granzow, Lillian"
"Gerish, Gertrude"
"Austin, Anna"
"Gibbard, Janet"
"Allen, Beatrice"
"Martin, Patricia"
"Shafer, Lester"
"Bergh, Robert"
"O'Neil, John"
"Duncan, Lillian"
"Glenn, John"
"Krans, Hazel"
"Kempf, Ralph"
"McQuilland, Robert"
"Moore, Frank"
"Ross, Dorothy"
"Theremin, Leon"
"Jones, Allan"
"Philharmonic Chorus"
"Smith, Wellington"
"Posselt, Ruth"
"Millais, Ariel"
"Neff, Mildred"
"Warburg, Gerald"
"Vaurabourg, Andree"
"Société des Instruments Anciens"
"Casadesus, Marius"
"Casadesus, Lucette"
"Devilliers, Maurice"
"Patorni-Casadesus, Regina"
"Pollack, Frank"
"Summer School Chorus of the Department of Music Education, New York University"
"Hall Johnson Choir"
"Beck, Regenia"
"Chace, Marian"
"Maffitt, Charlotte"
"Cousens, Mabel Brooke Olive"
"Bommer, Marie"
"Novak, Nina"
"Griggs, Campbell"
"Sensenig, Barton, Jr."
"Smith, George"
"Wassel, Erna"
"Olmstead, Frank"
"Hauk, Charles"
"Knox, John"
"Tetter, Clyde"
"Stewart, Charles"
"Bone, Harry"
"Simpkin, William"
"Moor, Arthur"
"Biggs, Harvey"
"Lomasky, Miriam"
"Wong, Linda"
"Wallenstein, Alfred"
"Bustabo, Guila"
"Pogany, Imre"
"Gridley, Dan"
"St. Patrick's Boy's Choir"
"Iturbi, Jose"
"Piatigorsky, Gregor"
"Salzedo Harp Ensemble, The"
"Goodman, Saul"
"Milstein, Nathan"
"Clarke, Allie"
"Lubalin, S."
"Lubalin, Joseph"
"Ricci, M."
"Eddy, Nelson"
"Pinska, Klarna"
"Adelman, Sarah"
"Balcom, Lois"
"Allen, Louise"
"Benedict, Mary Hazel"
"Blackman, Norma"
"Bookbinder, Beatrice"
"Field, Betty"
"Friedberg, Rosalind"
"Kahn, Sylvia"
"Martin, Mary Josephine"
"Popper, Ruth"
"Rudolph, Ruth"
"Sternthal, Florence"
"Tanzer, Mildred"
"Tree, Mary"
"Tinker, Gladys"
"Symington, Doro"
"Sweeny, Peggy"
"Schumacher, Catherine"
"Scheer, Rebecca"
"Schechtan, Shirley"
"Sanchez, Mary Catherine"
"Rothschyld, Sophie"
"Root, Sally"
"Romm, Florence"
"Robinson, Jean"
"Heinze, Rosanna"
"Garcia, Gloria"
"Elton, Charlotte"
"Eddy, Margaret"
"Baughman, Phoebe"
"Payne, Janet"
"Cole, Jack"
"Kropatkin, Katherine"
"Semons, Eddie"
"Young, Bradford"
"Arns, H. C., Jr."
"Harvey, Arthur"
"Kempf, Del"
"Knight, George"
"Brecher, Irene"
"Mumaw, Barton"
"Hoch, Sylvia"
"Joseph, Anastasia"
"Leader, Lillian"
"Morris, Lulu"
"Cohen, Mildred"
"Wildorf, Yetta"
"Moore, Arthur"
"Begenau, Donald"
"Enlowe, R."
"Garland, R."
"Heilman, Lee"
"Helbig, Richard"
"Lefkowitz, Irving"
"Miller, Meyer"
"Newman, F. W."
"Peterson, Oliver"
"Dent, John"
"Manski, Dorothee"
"Gaskins, Ben"
"Chamlee, Mario"
"Zecchi, Carlo"
"Errole, Ralph"
"Bennett, Robert Russell;  Levant, Oscar"
"Flexer, Dorothea"
"Kennedy, William;  Moor, Arthur;  Cole, J. Ewing;  Austin, Anna;  Baughan, Phoebe;  Beck, Regenia;  Allworth, Edward;  Haakon, Paul;  Begenau, Donald;  Leverich, William;  Bourie, Walter;  Oliver, Eugene;  Stoltzfus, John;  Dudley, Alice;  Earle, Virginia;  Field, Betty;  Hoff, Ella;  Tree, Mary;  Shawn, Ted;  Martin, Mary Josephine;  Shawn, Ted;  Altwegg, Walter;  Oertli, Fred;  Van Rosen, Ahdah;  Mumaw, Barton;  Smith, Kerry;  Brody, B. S.;  Flowers, Max;  Gloss, George;  Gray, Wailes;  Harris, Fred;  Harvey, Arthur;  Hood, Leon;  McClellan, Kenneth;  Moreno, Donald;  Stilling, Joseph;  Wielage, Fred;  Wiley, Donald;  Cohen, Mildred;  Dawson, Evelynne;  Dlugatch, Evelyn;  Horn, Mildred;  Hoch, Sylvia;  Kropatkin, Katherine;  Joseph, Anastasia;  Leader, Jacky;  Morris, Lulu;  Pinska, Klarna;  Smuckler, Helen;  Tanzer, Mildred;  Butler, Hazel Roy;  Kamman, Ruth;  Keyes, Ruth Mary;  Rahlla, Leona;  Lomasky, Miriam;  Sherbon, Elizabeth;  Ahigian, Macy;  Burns, John;  James, John;  Goldblum, Arthur;  Pearsall, A.;  Pruitt, Lester;  Terrell, Harry;  Vassos, John"
"Shawn, Ted;  Shawn, Ted"
"Atkins, Lucille;  Alpern, Beatrice;  Bookbinder, Beatrice;  Berkowitz, Alice;  Berman, Lillian;  Cherry, Vivian;  Cohn, Hadassah;  Cohen, Olga;  Dickler, Sylvia;  Dillon, Lillian;  Friedberg, Rosalind;  Globerman, Isadora;  Goldberg, Etta;  Jaffe, Judith;  Kahn, Sylvia;  Kaplan, Sophie;  Kramarsky, Nettie;  Lichtenberg, Regenia;  Margolis, Rebecca;  Matlin, Albert;  Merritt, Gertrude;  Morris, Lulu;  Sternthal, Florence;  Stamler, Nina;  Verbit, Irma;  Wyorst, Sylvia;  Adelman, Sarah;  Zarwinitzer, Lillian;  Hoch, Sylvia"
"Shawn, Ted;  St. Denis, Ruth;  Shawn, Ted;  St. Denis, Ruth"
"Austin, Anna;  Baughan, Phoebe;  Beck, Regenia;  Butler, Hazel Roy;  Dawson, Evelynne;  Dudley, Alice;  Dlugatch, Evelyn;  Field, Betty;  Eldridge, Elaine;  Hoch, Sylvia;  Horn, Mildred;  Kamman, Ruth;  Keyes, Ruth Mary;  Kropatkin, Katherine;  Joseph, Anastasia;  Leader, Jacky;  Morris, Lulu;  Lomasky, Miriam;  Martin, Mary Josephine;  Pinska, Klarna;  Sherbon, Elizabeth;  Smuckler, Helen;  Hoff, Ella;  Tanzer, Mildred;  Rahlla, Leona;  Tree, Mary;  Van Rosen, Ahdah;  Allworth, Edward;  Altwegg, Walter;  Begenau, Donald;  Bourie, Walter;  Ahigian, Macy;  Burns, John;  Brody, B. S.;  Harvey, Arthur;  Leverich, William;  Oliver, Eugene;  Oertli, Fred;  Stilling, Joseph;  Bookbinder, Beatrice;  Cohn, Hadassah;  Adelman, Sarah;  Friedberg, Rosalind;  Sternthal, Florence;  Gillan, Dorothy;  Knight, Ruth;  Shapiro, Alice;  Waters, Elizabeth;  Stalzfus, John;  Cohen, Judith;  Rudolph, Ruth;  Cohn, Mildred;  Popper, Ruth;  St. Denis, Ruth;  St. Denis, Ruth;  Shafer, Lester"
"Busch, Adolf"
"Clarinet Ensemble of NYP"
"Crost, Rosalind"
"Bloch, Kalman"
"Goldstein, Abraham"
"Freistat, L."
"Sperling, E."
"Danisi, J."
"Wolf, T."
"Rosenstock, Milton"
"Price, M."
"Daroff, Louis"
"Weiselberg, M."
"Klein, L."
"Bernstein, T."
"Fradkin, S."
"Rosen, Abraham"
"Vanni, Vincenzo"
"Bolognini, Remo"
"Walter, Bruno"
"Deering, Henri"
"D'Aranyi, Yelli"
"Boerner, Charlotte"
"Gleason, Helen"
"Leonard, Myrtle"
"Martinelli, Giovanni"
"Duncan, Irma"
"Robeson, Paul"
"Brown, Lawrence"
"Peck, Mollie"
"Albertina Rasch Dancers"
"Carson, Helene"
"Ortega, Rosita"
"Eisele, Marguerite"
"Gale, Rose"
"Fischer, Ruth"
"Durand, Margaret"
"Guigon, Lisa"
"Witty, Jeannette"
"McLain, Vida"
"Nelova, Dorissa"
"McLaughlin, Marjorie"
"Nelson, Florence"
"Wise, Frances"
"Tyrrell, Rose"
"Eva Jessye Choir"
"Anderson, Inga"
"Carver, Janet"
"Davies, Virginia"
"Dell, Peggy"
"DeLuce, Iris"
"Henkel, Martha"
"Huff, Valerie"
"Pahl, Naida"
"Roberts, Josephine"
"Wilkinson, Mary"
"Allen, Virginia"
"Bethel, Virginia"
"Brooks, Mary"
"Frederick, Vera"
"Gerard, Gertrude"
"Hogan, Gertrude"
"Koster, Dorothy"
"Lane, Dorothy"
"Orr, Georgianna"
"Philips, Jeanne"
"Vordkin, Mora"
"Waters, Eleanor"
"Wood, Molly"
"Partridge, Billy"
"Schwartz, Jean"
"Levant, Oscar"
"McArthur, Edwin"
"Carreras, Maria"
"Raggini, Michele"
"Downes, Olin"
"Erskine, John"
"Blaisdell, Frances"
"Norton, Eunice"
"Petri, Egon"
"Lehmann, Lotte"
"Aguilar Lute Quartet"
"Aguilar, Ezequiel"
"Aguilar, Elisa"
"Aguilar, Pepe"
"Aguilar, Paco"
"Schorr, Friedrich"
"Strawbridge, Edwin"
"Koner, Pauline"
"Corps de Ballet"
"Hubbard, Valeska"
"Dainoff, Eva"
"Laskey, Charles"
"Draper, Tom"
"Amberg, Peta"
"Blaine, Lee"
"Boris, Ruthanna"
"Bruce, Maia"
"Chandler, Ethel"
"Collins, Marjorie"
"Daixel, William"
"Day, Bernard"
"Dembroe [Dembröe], Celia"
"Dollar, William"
"Harris, Sally"
"Hoppenfield, Hilda"
"Honig, Morris"
"Hosier, Beverly"
"Klein, Lillian"
"Levinoff, Joseph"
"Lengsain, Julia"
"Levinson, Evelyn"
"Rapkin, Susanne"
"Saks, Ruth"
"Shalit, Muriel"
"Selby, Catherine"
"Shirley, Margot"
"Smith, Milton"
"Spevack, Lillian"
"Steiner, Fay"
"Stewart, Lucille"
"Taska, George"
"Waters, Beatrice"
"Williams, Jane"
"Quin, Jack"
"Robrish, Ruth"
"Solotar, Florence"
"Ackerman, Jean"
"Marks"
"Allyn, Dorothy"
"Amy, Mathilde"
"Bear, Bessie"
"Bernadik, Ida"
"Borisoff, Boris"
"Brown, Mabel"
"Brown, Perse"
"Chanson, Belle"
"Coleman, Solis"
"Cook, Olney"
"Crepeau, Lauretta"
"Ekeland, Gudrun"
"Evans, Margaret"
"Flynn, Jeannette"
"Forsberg, Eric"
"Gebset, Nell"
"Gough, Frank"
"Griffin, Carton"
"Gilbert, Larry"
"Harvey, Edith"
"Hastings, Frank"
"Hearn, William"
"Higgins, Jack"
"Hopper, Grace"
"Jaeger, Charlotte"
"Jameson, Ralph"
"Josephy, Carmen"
"Johnson, Edith"
"Klein, Stanley"
"Lane, Lanny"
"Lawder, Arthur"
"Leslie, Milton"
"Lewis, Harriet"
"Lindner, Selma"
"McAvoy, Marion"
"McKenna, Laura"
"Martin, Juliette"
"Miller, Claire"
"Mulligan, John"
"Noonan, Margaret"
"O'Connor, Julia"
"Petite, Annette"
"Pevny, Walter"
"Posner, Joseph"
"Parnas, Nathan"
"Adler, Emily"
"Quay, Elizabeth"
"Revel, Rina"
"Rosencrans, Joycelyn"
"Schoenecker, Lillian"
"Sacks, Rose"
"Secular, Gertrude"
"Steeves, Anne"
"Thrasher, Melba"
"Trim, Marjorie"
"Twiford, Verda"
"Usher, Lemuel"
"VanDrooge, Jeanne"
"Winger, Nellilew"
"Zaldin, Jean"
"Estelle Liebling Melodic Choir"
"Metropolitan Opera Chorus"
"Brodsky, Vera"
"Triggs, Harold"
"Bargy, Roy"
"Green, John"
"Ramona"
"Charles Weidman Concert Group"
"Doris Humphrey Concert Group"
"Athenos, Cleo"
"Lathrop, Dorothy"
"Limon [Limón], Jose [José]"
"Hall Johnson Female Voices"
"Kurkjian, Alice"
"Gandolfi, Alfredo"
"Bahama Negro Dancers"
"Gynt, Kaj"
"Tamiris, Helen"
"Powers, Marie"
"Onofrei, Dimitri"
"Farrar, Marie"
"Royer, Joseph"
"Hirsch, Crismar"
"Curci, Francesco"
"Malatesta, Pompilio"
"Roselle, Anne"
"Lindi, Aroldo"
"Glade, Coe"
"Gatti, Aldo"
"Oliviero, Lodovico"
"Falco, Philine"
"Klinova, Anita"
"Tallet, Luigi"
"Ruth, Joan"
"Stueckgold, Grete"
"Schuetzendorf, Gustav"
"Olsen, Margaret"
"New York University Glee Club"
"Everett, Theodore M."
"Bartlett, Ethel"
"Robertson, Rae"
"Mildner, Poldi"
"Rosen, Edith Zelda"
"Pomerantz, Arnold"
"Tentoni, Rosa"
"Emonts, Joseph"
"Kappel, Gertrude"
"Clemens, Hans"
"Bonelli, Richard"
"List, Emanuel"
"Wallenstein, Alfred;  Wallenstein, Virginia"
"Zabaleta, Nicanor"
"Baromeo, Chase"
"Jagel, Frederick"
"Schiffeler, Carl"
"van Gordon, Cyrena"
"Magelssen, Ralph"
"Bampton, Rose"
"Castagna, Bruna"
"Kaskas, Anna"
"Frigerio, Claudio"
"Hero, Stephen"
"Doninelli, Aida"
"Votipka, Thelma"
"Thomas, Mostyn"
"Robofsky, Abrasha"
"Mahler, Albert"
"D'Angelo, Louis"
"Deloff, Vladimir"
"Tcherkassky, Alexis"
"Velikanoff, Ivan"
"Youreneff, George"
"Romakoff, Vassily"
"Nadworney, Devora"
"Shvetz, Michel"
"Kallini, Josef"
"Hawkins, Marguerite"
"Shvedova, Elena"
"Fedora, Nadine"
"Stonislavsky, Florent"
"Bourskaya, Ina"
"Troitzky, Leonid"
"Kosakevich, Stefan"
"Art of Musical Russia"
"Davies, Agnes"
"Vitak, Albertina"
"Barte [Barté], Leon"
"Markoff, Mischa"
"Dido, Michel"
"Say, Tousia"
"Clausen, Jean"
"Dolova, Jean"
"Hageman, Genevieve"
"Menz, Frances"
"Vaulkenou, Vera"
"Hallberg, Dorothy"
"Chambecos, Florence"
"Suzanne, Frances"
"Pekelner, Celia"
"Clausen, Stella"
"Arnold, Daphne"
"Mara, Thalia"
"Veralle, Edna"
"Lyon, Annabelle"
"Stoney, Wiora"
"Bimboni, Winona"
"Denton, Dorothy"
"Wynne, Alice"
"Long Hanlon, Mary"
"Matiuk, Love"
"Weischel, Eleanor"
"Beauchamp, Marjorie"
"Hoffman, Marie"
"Kimpall, Issabelle"
"Chaffee, George"
"Haskin, Harold"
"Barnett, Milton"
"Loring, Eugene"
"Rohdes, Fred"
"Lane, Joseph"
"Crockett, Deanne"
"Casanova, Juan"
"Himmel, Thelma"
"Levine, Beatrice"
"Feldman, Rose"
"Halsorsen, Ellen"
"Leweck, Madeleine"
"Fokine Ballet"
"Sabanieeva, Thalia"
"Daugherty, Mary Kathereen"
"Weiskopf, Miriam"
"Schwartz, Selma"
"Girsch, Effin"
"Gerald, Vladimir"
"Kiddon, George"
"Halverson, Helen"
"Rothier, Leon"
"Besuner, Pearl"
"Webster, Beveridge"
"Olszewska, Maria"
"Schumann, Elisabeth"
"Windheim, Marek"
"Monath, Hortense"
"Feuermann, Emanuel"
"Casadesus, Robert"
"Riverdale Country School"
"Quartin, Nina"
"Thomas, Thomas"
"Hamlin, Anna"
"Olson, Karen"
"Hansen, Harold"
"Harrell, Mack"
"Riverdale Colored Orphan Asylum"
"Brooklyn Ethical Culture School"
"Vieland, Joseph"
"Dinger, Naoum"
"Luboshutz, Pierre"
"Fokine, Leon"
"Gurney, John"
"Purdey, Louis"
"Gordon, Cyrena Van"
"Diamond, Paceli"
"Montes, Monna"
"Fokine, Vitale"
"Schantz, Lorraine"
"Hall, Dorothy"
"Bilz, Nell"
"Wolfson, Ann"
"Koreff, Nora"
"Kriens, Louise"
"Smith, Betty Jane"
"Wilde, Assia"
"Comer, Virginia"
"Roche, Iris"
"Horowitz, Thelma"
"Valentinoff, Vladimir"
"Taub, Harold"
"Church, George"
"Frederix, Artur"
"Haakon, Paul"
"Yamoujinksy, Jean"
"Tokatyan, Armand"
"Kurenko, Maria"
"Wetzler, Dorothy"
"Fraskin, Nina"
"Perlin, Dolores"
"Lee, Virginia"
"Blaser, Lola"
"Palmer, Jeanne"
"Slepoushkin, Stephen"
"Boshoer, Dora"
"Shevtz, Michail"
"Spivak, James"
"Taylor, Myron"
"Olaf"
"Sitomer, Clarice"
"Worthman, David"
"Streshreff"
"Anspach, Leroy"
"Kravitt, Harold"
"Molitore, Edward"
"Wallis Huddle, Grace"
"de Cesare, Luigi"
"Harshaw, Margaret"
"Feinstein, Elizabeth"
"Yakovleff Ballet"
"de Philippe , Edis"
"Ljungberg, Goeta"
"Mahoney, Arthur"
"Standing, Georgia"
"Morelli , Carlo"
"Haywood, Charles"
"Williams, Irene"
"Schwenker, Olga"
"Dubrovsky, Georges"
"Ricci, Ruggiero"
"American Ballet Theatre"
"Anchutina, Leyda"
"Howard, Holly"
"Reiman, Elise"
"de Rivas, Elena"
"Mullowny, Katheryn"
"Campbell, Ann"
"Giselle"
"Guerard, Audrey"
"Hasburgh, Rabana"
"Kahrklinsch, Hortense"
"Leitch, Helen"
"Mann, Frances"
"Moore, Hanna"
"Patterson, Yvonne"
"Vosseler, Heidi"
"Potteiger, Jack"
"Mock, Alice"
"Strasfogel, Ignace"
