166,"Saint-Saens [Saint-Saëns],  Camille"
167,"Fuchs,  Robert"
168,"Bronsart,  Hans  Von"
169,"Wilhelmj,  August  Daniel Ferdinand"
170,"Svendsen,  Johan"
171,"Glinka,  Mikhail"
172,"Grieg,  Edvard"
173,"Sarasate,  Pablo  de"
174,"Bazzini,  Antonio"
175,"Boccherini,  Luigi"
176,"Soderman [Söderman],  August"
177,"Pergolesi,  Giovanni  Battista"
178,"Scharwenka,  Franz  Xaver"
179,"Brull,  Ignaz"
180,"Kiel,  Friedrich"
181,"Curschmann,  Karl  Friedrich"
182,"Schumann,  Clara"
183,"Franz,  Robert"
184,"Bruckler,  Hugo"
185,"Jommelli,  Niccolò"
186,"Reinhold,  Hugo"
187,"Bizet,  Georges"
188,"Fischer,  Adolf"
189,"Dvorak,  Antonín"
190,"Rossi,  Francesco"
191,"Rheinberger,  Joseph"
192,"Huber,  Hans"
193,"Goetz,  Hermann"
194,"Cowen,  Sir  Frederic  Hymen"
195,"Lotti,  Antonio"
196,"Gradener [Grädener],  Hermann"
197,"Thomas,  Ambroise"
198,"Mackenzie,  Alexander  C."
199,"Tartini,  Giuseppe"
200,"Widor,  Charles  Marie"
201,"Henschel,  Sir  George"
202,"Stanford,  Sir  Charles  Villiers"
203,"Molique,  Wilhelm  Bernhard"
204,"Massenet,  Jules"
205,"Strauss,  Richard"
206,"Nicode [Nicodé],  Jean  Louis"
207,"Draeseke,  Felix"
208,"Wieniawski,  Henri"
209,"Krug,  Arnold"
210,"Bruckner,  Anton"
211,"Lalo,  Edouard"
212,"Scholz,  Bernhard  E."
213,"Bird,  Arthur"
214,"Hartmann,"
215,"Herbert,  Victor"
216,"Gretry [Grétry],  Andre [André]  Ernest Modeste"
217,"Franchetti,  Baron  Alberto"
218,"D'Albert,  Eugen"
219,"Smetana,  Bedrich"
220,"Reyer,  Ernest"
221,"Paine,  John  Knowles"
222,"Lassus,  Orlande  De"
223,"Moszkowski,  Moritz"
224,"Burmeister,  Richard"
225,"Joachim,  Joseph"
226,"Delibes,  Léo"
227,"Chaminade,  Cécile"
228,"Bemberg,  Herman"
229,"Jensen,  Adolf"
230,"Schutz,  Heinrich"
231,"Damrosch,  Walter"
232,"Scharwenka,  Philipp"
233,"Koch,  Friedrich  E."
234,"Beach,  Amy"
235,"Gilson,  Paul"
236,"Godard,  Benjamin"
237,"Klughardt,  August"
238,"Strong,  George  Templeton"
239,"Parry,  Sir  Charles  Hubert H."
240,"Korbray,  Francis  Alexander"
241,"Sinding,  Christian"
242,"Somervell,  Sir  Arthur"
243,"Cornelius,  Peter"
244,"Haynes,  Walter  Battison"
245,"Humperdinck,  Engelbert"
246,"MacDowell,  Edward  A."
247,"Rudorff,  Ernst"
248,"Martini,  Giovanni  Battista"
249,"Paderewski,  Ignacy  Jan"
250,"Schillings,  Max  Von"
251,"Chadwick,  George  Whitefield"
252,"Lamond,  Frederic"
253,"Elgar,  Sir  Edward"
254,"Morley,  Thomas"
255,"Sullivan,  Sir  Arthur  Seymour"
256,"Rucken,"
257,"Storck,"
258,"Strauss,  Josef"
259,"Wood,  Mary  Knight"
260,"Leoncavallo,  Ruggero"
261,"Kelley,  Edgar  Stillman"
262,"Arditi,  Luigi"
263,"Schytte,  Ludvig"
264,"Guilmant,  Alexander"
265,"Zoellner,  Heinrich"
266,"Sieveking,  Martinus"
267,"Brockway,  Howard"
268,"Borodin,  Alexander"
269,"Tosti,  Francesco  Paolo"
270,"Strauss,  Johann, II"
271,"Balfe,  Michael  William"
272,"Novacek,  Ottokar  (Eugen)"
273,"Wagner,  Siegfried"
274,"Glazunov,  Alexander"
275,"Huss,  Henry  Holden"
276,"Weingartner,  Felix"
277,"Dubois,  Theodore"
278,"Nevin,  Ethelbert"
279,"Charpentier,  Gustave"
280,"Calvisius,  Sethus"
281,"Praetorius,  Michael"
282,"Gruber,  Franz  Xaver"
283,"Foote,  Arthur"
284,"Van Der Stucken,  Frank"
285,"Alsneff,"
286,"Popper,  David"
287,"Saar,  Louis  Victor"
288,"Scarlatti,  Domenico"
289,"Guiraud,  Ernest"
290,"Bruneau,  Alfred"
291,"Suk,  Josef"
292,"Purcell,  Henry"
293,"Rimsky-Korsakov,  Nikolai"
294,"Loewe,  Johann  Carl"
295,"Parker,  Horatio"
296,"Vilbac,  Alphonse Charles Renaud  de"
297,"Thome [Thomé],  Francis"
298,"Chabrier,  Emmanuel"
299,"Bayer,  Joseph"
300,"Waldteufel,  Emil"
301,"Czibulka,  Alphons"
302,"Sousa,  John  Philip"
303,"Fahrbach,  Philipp"
304,"Ganne,  Louis"
305,"Ketterer,  Eugène"
306,"Musorgsky,  Modest"
307,"Ziehrer,  Carl  Michael"
308,"Franck,  César"
309,"Mascagni,  Pietro"
310,"Strauss,  Johann, Sr."
311,"Jessel,  Leon"
312,"Tcherepnin,  Nikolai"
313,"Gillet,  Ernest"
314,"Suppe [Suppé],  Franz  Von"
315,"Lacombe,  Louis"
316,"Schenck,  Elliott"
317,"Keler-Bela [Kéler-Béla],"
318,"Oberthur,  Charles"
319,"Kretschmar,  Edmund"
320,"Pirani,  Eugenio  di"
321,"Blon,  Franz  von"
322,"Bendel,  Franz"
323,"Burckhardt,  J."
324,"Puccini,  Giacomo"
325,"Nesvadba,  Josef"
326,"Nessler,  Viktor  Ernst"
327,"Popp,"
328,"Johns,  Clayton"
329,"Gungl [Gung'l],  Joseph"
330,"Ries,  Franz"
331,"Westerhout,  Nicola  van"
332,"Bohm,  Carl"
333,"Ochs,  Siegfried"
334,"Kempter,  Lothar"
335,"Hausegger,  Siegmund  von"
336,"Hadley,  Henry  Kimball"
337,"Sibelius,  Jean"
338,"Caetani,  Roffredo"
339,"Monsigny,  Pierre  Alexandre"
340,"Pfeiffer,  Georges  Jean"
341,"Perilhou,  Albert"
342,"Hegner,  Anton"
343,"Thomas,  Arthur  Goring"
344,"Von Blon,  Franz"
345,"Schumann,  Georg"
346,"Klein,  Bruno  Oscar"
347,"Artsibushev,  Nikolai  Vassilievitch"
348,"Vitols,  Jazeps"
349,"Lyadov,  Anatoli"
350,"Sokolov,  Nikolai  Alexandrovich"
351,"Unknown,"
352,"Bassani,  Giovanni  Battista"
353,"Duparc,  Henri"
354,"Mahler,  Gustav"
355,"Friml,  Rudolf"
356,"Improvisation,"
357,"Lully,  Jean  Baptiste"
358,"Hofmann,  Josef"
359,"Debussy,  Claude"
360,"Sgambati,  Giovanni"
361,"Chausson,  Ernest"
362,"Roentgen [Röntgen],  Julius"
363,"Wolf,  Hugo"
364,"Ysaye,  Eugène"
365,"Giordano,  Umberto"
366,"Eckert,  Karl"
367,"Indy,  Vincent  d'"
368,"Vidal,  Paul  Antonin"
369,"Jongen,  Joseph"
370,"Loeffler,  Charles  Martin"
371,"De Fontenailles,  Henri"
372,"Wekerlin,  Jean-Baptiste"
373,"Boellmann,  Leon"
374,"Weber-Berlioz,"
375,"Lindner,  August"
376,"Demantius,  Christoph"
377,"Louis XIII,"
378,"Converse,  Frederick  S."
379,"German,  Edward"
380,"Reznicek,  Emil  Nikolaus von"
381,"Lyapunov,  Sergius  Mikhailovich"
382,"Scriabin,  Alexander"
383,"Kreisler,  Fritz"
384,"Metzl,  Vladimir"
385,"Folk Song,"
386,"Lvov,  Alexey"
387,"Schelling,  Ernest"
388,"Stewart,  Humphrey  J."
389,"Faure [Fauré],  Gabriel-Urbain"
390,"Pierne [Pierné],  Gabriel"
391,"Wolff,"
392,"Glaassen,  A."
393,"Wengert,  Jules"
394,"Pache,  J."
395,"Unspecified,"
396,"Stahlberg,  Fritz"
397,"Quilter,  Roger"
398,"Ravel,  Maurice"
399,"Dukas,  Paul"
400,"Rachmaninoff,  Sergei"
401,"Victoria,  Tomás  Luis de"
402,"Arcadelt,  Jacques"
403,"Sweelinck,  Jan  Pieterszoon"
404,"Vecchi,  Orazio"
405,"Gretchaninoff,  Alexander"
406,"Scudrei,  Salvatore"
407,"Giordani,  Giuseppe"
408,"Fiedler,  Max"
409,"Bull,  John"
410,"Farnaby,  Giles"
411,"Busoni,  Ferruccio"
412,"Durante,  Francesco"
413,"Schreck,  Gustav"
414,"Pluddemann,"
415,"Pfitzner,  Hans"
416,"Delius,  Frederick"
417,"Stock,  Frederick  A."
418,"Kaun,  Hugo"
419,"Wade,  John  Francis"
420,"Corner,  Dr.  David  Gregor"
421,"Redner,  Lewis"
422,"Enesco,  Georges"
423,"Spross,  Charles  Gilbert"
424,"Cadman,  Charles  Wakefield"
425,"Sinigaglia,  Leone"
426,"Martucci,  Giuseppe"
427,"Bossi,  Marco  Enrico"
428,"Kolar,  Victor"
429,"Stojowski,  Sigismond"
430,"Tinel,  Edgar"
431,"Laucella,  Nicola"
432,"Stange,  Max"
433,"Gevaert,  François-Auguste"
434,"Othegraven,  August  von"
435,"Schjelderup,  Gerhard"
436,"Van Der Pals,  Leopold"
437,"Fibich,  Zdenko"
438,"Tertius-Noble,  Thomas"
439,"Pointer,  John"
440,"Broome,  Edward"
441,"Witt,  Friedrich"
442,"Reger,  Max"
443,"Thuille,  Ludwig"
444,"Boyle,  George  Frederick"
445,"Vivaldi,  Antonio"
446,"Wolf-Ferrari,  Ermanno"
447,"Nowowiejski,  Felix"
448,"Hue [Huë],  Georges  Adolphe"
449,"Ritter,  Alexander"
450,"Coleridge-Taylor,  Samuel"
451,"Esposito,  Michele"
452,"Clay,  Spencer"
453,"Marshall,  Charles"
454,"Graener,  Paul"
455,"Korngold,  Erich"
456,"Leclair,  Jean  Marie"
457,"Gernsheim,  Friedrich"
458,"Viotti,  Giovanni  Battista"
459,"Caccini,  Giulio"
460,"Philidor,  Francois-Andre"
461,"Brown,  Wilson"
462,"Lie,  Sigurd"
463,"Glibert,"
464,"La Forge,  Frank"
465,"Stransky,  Josef"
466,"Lange,"
467,"Schulz,  Leo"
468,"Hughes,  Herbert"
469,"VARIOUS,"
470,"Ambrose,  Paul"
471,"Manney,  Charles  Fonteyn"
472,"Rathbone,  George"
473,"Gardiner,  Henry  Balfour"
474,"Alcock,  Gilbert"
475,"Knight,  G.  H."
476,"Fanelli,  Ernest"
477,"Halevy [Halévy],  Fromental"
478,"Gilbert,  Henry  F."
479,"Humiston,  William  Henry"
480,"Dalayrac,  Nicolas-Marie"
481,"Dykes,  John  Bacchus"
482,"Zandonai,  Riccardo"
483,"Harris,  Joel  Chandler"
484,"Coolidge,  Elizabeth  Sprague"
485,"Rickett,  Edmond"
486,"Ingraham,  George"
487,"Lekeu,  Guillaume"
488,"Bantock,  Granville"
489,"Jarnefelt [Järnefelt],  Armas"
490,"Roger-Ducasse,  Jean"
491,"Ropartz,  Joseph  Guy"
492,"Lang,  Margaret  R."
493,"Demonstration,"
494,"Fleck,  Fritz"
495,"Noren,  Heinrich  Gottlieb"
496,"Romberg,  Sigmund"
497,"Green,  Arthur  N."
498,"Costa,  G."
499,"Secchi,  Antonio"
500,"Koechlin,  Charles"
501,"Offenbach,  Jacques"
502,"Rubetz,  A.  T."
503,"Grainger,  Percy"
504,"Roussel,  Albert"
505,"Stravinsky,  Igor"
506,"Monteverdi,  Claudio"
507,"Bungert,  August"
508,"Schmitt,  Florent"
509,"Sullivan,  Archibald  Beresford"
510,"Sendrey,  Alfred"
511,"Bruhns,  Arthur"
512,"Falck,  Edward"
513,"Peel,"
514,"Barrere [Barrère],  Georges"
515,"Caplet,  Andre [André]"
516,"Kjerulf,  Halfdan"
517,"Kahn,  Robert"
518,"Burck,  Henry"
519,"Wolff,  Eric"
520,"Hermann,  Hans"
521,"Rummel,  Walter  Morse"
522,"Neidlinger,  William  Harold"
523,"Wells,  John  Barnes"
524,"Brewer,  Sir  Alfred  Herbert"
525,"Carpenter,  John  Alden"
526,"Hinton,  Arthur"
527,"Lieurance,  Thurlow"
528,"Rogers,  James  H."
529,"Mayseder,  Joseph"
530,"Maryon,  Edward"
531,"Schoenberg,  Arnold"
532,"Dargomiszky,  Alexander"
533,"Aubert,  Louis"
534,"Barnaby,  Gunn"
535,"Adam,  Adolphe  Charles"
536,"Godowsky,  Leopold"
537,"Severn,  Edmund"
538,"Campbell-Tipton,  Louis"
539,"Scott,  Cyril"
540,"Mason,  Daniel  Gregory"
541,"Bingham,  Seth"
542,"Kalinnikov,  Vassili"
543,"Smith,  David  Stanley"
544,"Horsman,  Edward  Imeson, Jr."
545,"Lehmann,  Liza"
546,"Sharp,  Earl  Cranston"
547,"Horn,  Charles  Edward"
548,"Lange,  Samuel  de, Jr."
549,"Kramer,  Alex  Walter"
550,"Taylor,  Deems"
551,"Merikanto,  Oskar"
552,"Palmgren,  Selim"
553,"Riedel,  Karl  Heinrich"
554,"Wilbye,  John"
555,"Battishill,  Jonathan"
556,"Ponchielli,  Amilcare"
557,"Ivanovici,  Ion"
558,"Johnstone,  Maurice"
559,"Loomis,  Harvey  Worthington"
560,"Rogers,  Frederic"
561,"Burleigh,  Henry [Harry]  Thacker"
562,"Clough-Leighter,  Henry"
563,"Floridia,  Pietro"
564,"Fletcher,  Percy"
565,"Ware,  Harriet"
566,"Lohr [Löhr],  Herman"
567,"Salter,"
568,"Mollison,"
569,"Russell,"
570,"Leroux,  Xavier  Henry Napoleon"
571,"Granados,  Enrique"
572,"Sibella,  Gabrielle"
573,"Rabaud,  Henri"
574,"Zimbalist,  Efrem"
575,"Hegar,  Friedrich"
576,"Reinthaler,  Karl"
577,"Mair,  Franz"
578,"Elsenheimer,  N.  J."
579,"Goldmark,  Rubin"
580,"Vogrich,  Max  Wilhelm Karl"
581,"David,  Felicien  Cesar"
582,"Georges,  Alexandre"
583,"Otterstrom,  Thorvald"
584,"McCabe,  James  J."
585,"Woodman,  Raymond  Huntington"
586,"Steffe,  William"
587,"Foster,  Stephen  Collins"
588,"Homer,  Sidney"
589,"Stokowski,  Leopold"
590,"Osgood,  James  R."
591,"Bridge,  Frank"
592,"Hubay,  Jeno"
593,"Whithorne,  Emerson"
594,"Bloch,  Ernest"
595,"Redhead,  Richard"
596,"Stillman-Kelley,  Edgar"
597,"Fourdrain,  Félix  Alfred"
598,"Arensky,  Anton  Stepanovich"
599,"Mana Zucca,"
600,"McFadyen,"
601,"Sans Souci,  Gertrude"
602,"Chiaffarelli,  Albert"
603,"Hill,  Edward  Burlingame"
604,"Sowerby,  Leo"
605,"Dvorsky,  Michel"
606,"Smith,  John  Stafford"
607,"Lisle,  Claude-Joseph  R. De"
608,"Greef,  Arthur  De"
609,"Geral,"
610,"Wilson,  Mortimer"
611,"Messager,  Andre [André]  Charles Prosper"
612,"Ippolitov-Ivanov,  Mikhail"
613,"Bourk,  Richard  C."
