1,1
2,2
3,3
4,4
5,5
6,6
7,7
155,2
9,8
10,9
11,10
12,11
6796,12
14,2
15,13
16,14
17,9
235,10
19,11
20,4
21,1
22,8
23,7
24,3
25,7
26,14
27,14
28,14
43,14
30,14
31,14
32,14
33,15
34,2
35,9
36,3
37,14
38,16
39,16
40,14
41,2
42,17
43,7
44,18
45,14
46,3
47,13
199,19
49,3
50,14
51,2
52,14
53,14
54,3
55,10
56,20
156,11
58,2
59,21
60,2
61,7
62,6
63,8
1129,22
65,14
66,3
71,3
68,3
69,3
70,2
71,2
72,14
73,3
74,23
75,9
76,2
77,13
78,14
79,2
80,14
81,8
82,14
83,14
84,5
85,14
86,3
87,14
88,14
89,2
90,15
91,3
92,1
93,14
94,11
95,2
96,2
97,1
98,9
99,3
108,16
101,14
102,2
103,24
104,14
1792,14
106,2
107,14
108,20
109,14
110,3
111,3
112,23
113,1
114,3
115,2
116,14
117,2
118,2
119,14
120,1
121,5
122,7
123,2
124,23
125,2
126,14
127,3
128,1
129,4
130,5
131,16
194,19
133,24
134,3
135,1
136,2
137,1
138,7
139,2
140,1
141,1
142,23
143,1
144,17
145,1
146,24
147,14
148,14
149,7
150,18
151,25
152,1
153,1
154,1
155,26
156,16
157,23
158,2
159,1
160,27
161,2
162,7
163,7
164,1
165,1
166,7
167,18
168,1
169,1
170,7
171,3
172,1
199,24
174,3
175,2
176,1
177,20
180,1
179,2
180,14
213,9
182,2
183,3
184,23
185,2
186,2
187,1
188,28
189,7
190,18
191,14
192,28
193,3
194,24
195,14
196,2
197,2
198,29
199,30
200,31
201,2
202,8
203,10
204,1
1129,32
206,3
207,7
302,23
209,1
210,1
220,2
212,33
213,34
214,9
215,9
216,10
217,5
218,5
219,5
220,1
221,3
222,14
223,2
224,1
225,3
226,14
227,2
277,28
229,3
230,18
231,3
232,3
234,25
234,28
235,2
293,14
237,31
238,14
239,2
240,3
241,14
257,14
243,14
244,2
245,2
246,7
247,3
248,1
249,7
250,24
251,2
252,3
253,2
254,23
290,24
290,19
257,1
258,1
259,17
260,7
261,7
262,23
263,18
264,2
265,1
266,7
267,3
268,1
326,3
270,3
272,14
272,23
273,2
347,1
275,18
276,2
277,14
278,14
279,2
280,3
281,4
282,5
283,6
284,8
285,11
286,1
287,35
288,3
289,28
290,22
291,1
292,7
293,1
294,2
295,3
298,1
297,7
298,17
299,2
300,1
318,1
302,18
303,2
304,5
305,2
314,14
307,14
308,14
309,2
310,1
311,28
312,28
313,7
314,1
315,14
325,23
317,4
318,14
5691,14
320,7
321,23
1129,19
323,1
429,7
325,18
326,12
327,3
1792,2
329,24
330,24
331,2
332,3
333,1
334,7
483,14
336,3
337,14
338,36
446,28
340,14
341,14
342,14
343,14
344,32
345,32
346,5
347,14
348,1
349,7
350,18
351,1
352,3
353,28
354,14
355,3
356,1
456,1
358,24
359,2
360,1
588,25
362,7
363,18
366,1
365,15
366,14
367,5
368,2
369,7
370,8
371,15
398,7
373,2
375,18
375,14
376,1
379,14
378,1
379,23
380,14
417,14
382,2
383,1
384,3
385,14
386,1
387,7
388,14
389,3
390,1
391,18
392,14
393,14
394,2
395,1
396,14
397,14
398,14
846,14
400,31
401,14
402,14
403,14
404,1
405,25
407,14
407,1
408,23
409,5
410,14
411,7
412,18
413,5
414,2
415,14
416,8
417,12
418,2
419,14
420,14
421,14
422,2
423,28
424,7
425,18
426,3
427,1
428,7
429,1
430,2
432,14
432,28
433,3
434,14
437,1
436,7
437,14
438,14
439,14
440,14
441,2
442,14
443,14
444,2
445,3
446,14
447,1
448,28
449,23
450,1
451,2
452,24
453,7
454,2
455,1
456,28
457,7
459,14
459,28
460,14
461,2
463,14
463,12
465,14
465,1
466,7
467,7
468,18
469,18
470,1
478,1
472,28
473,3
474,1
475,2
476,2
477,3
478,14
479,14
480,2
481,6
1129,24
483,28
484,2
485,3
486,2
487,5
488,5
489,7
490,37
491,18
492,18
493,1
494,1
495,1
496,28
497,18
498,12
499,1
500,28
501,3
502,7
503,4
504,28
505,7
671,18
507,28
508,5
509,18
794,2
511,1
512,14
513,3
514,3
515,2
516,7
517,18
594,14
519,26
520,2
521,2
522,2
523,1
524,14
525,3
526,5
527,14
528,14
532,1
530,3
531,3
532,25
533,7
534,3
535,3
536,26
537,2
538,2
539,1
544,18
541,24
664,24
543,2
544,23
545,17
546,1
547,28
548,7
549,2
550,23
551,1
552,1
553,2
554,1
945,2
556,3
557,3
558,26
559,1
560,2
561,3
562,3
563,27
564,1
